Country Name,Country Code,Year,Life Expectancy,CO2,Injuries,Communicable,NonCommunicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
Argentina,ARG,1,73.932,-0.04528613393868133,0.1434815639215672,0.15969600880037368,0.8403039911996264,False,True,False,False,False,False,False,False,True
Armenia,ARM,1,72.112,-0.19672015137974333,0.11103466380335299,0.12961796571452094,0.8703820342854791,True,False,False,False,False,False,False,False,True
American Samoa,ASM,1,73.2535,-0.198527824521952,0.12070572579557956,0.20758273984080433,0.7924172601591957,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,1,74.395,-0.20033549766416067,0.12316196700217559,0.1805438687085023,0.8194561312914977,False,True,False,False,False,False,False,False,False
Australia,AUS,1,79.93658536585367,0.2671168688856629,0.13871916598781323,0.047250294570178264,0.9527497054298218,False,False,False,False,False,False,False,False,False
Austria,AUT,1,78.67804878048783,-0.10898509259891585,0.109328535143228,0.03521337788560391,0.964786622114396,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,1,67.391,-0.16618173017325494,0.08535864824862469,0.320120076432345,0.6798799235676549,True,False,False,False,False,False,False,False,True
Burundi,BDI,1,50.81,-0.20057387214293396,0.21148409751281635,0.8165925258263567,0.18340747417364334,False,False,False,False,False,True,True,False,False
Belgium,BEL,1,78.07560975609758,-0.05405302156159973,0.13659571848545463,0.056213362574413527,0.9437866374255864,True,False,False,False,False,False,False,False,False
Benin,BEN,1,56.025,-0.19796499569363046,0.0552678975389393,0.7738830494955791,0.226116950504421,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,1,51.384,-0.19958064512502272,0.04376589891262875,0.804447469011046,0.19555253098895406,False,False,False,False,False,True,True,False,False
Bangladesh,BGD,1,66.43,-0.16452635177718009,0.10007780842198613,0.5731206816272317,0.4268793183727683,False,False,False,False,True,False,False,True,False
Bulgaria,BGR,1,71.86585365853658,-0.14311237927042655,0.111738471613541,0.05332781354632686,0.9466721864536731,True,False,False,False,False,False,False,False,True
Bahrain,BHR,1,74.822,-0.1780474838297911,0.1543431160196246,0.12027585713838314,0.8797241428616168,False,False,True,False,False,False,False,False,False
Bosnia and Herzegovina,BIH,1,74.803,-0.18157012759161234,0.12766557034343937,0.06921521026198019,0.9307847897380198,True,False,False,False,False,False,False,False,True
Belarus,BLR,1,68.05609756097562,-0.132200122660703,0.2150109196852265,0.05608395618143978,0.9439160438185603,True,False,False,False,False,False,False,False,True
Belize,BLZ,1,69.272,-0.20016333831728367,0.22813528232108876,0.3385414207287362,0.6614585792712638,False,True,False,False,False,False,False,False,True
Bermuda,BMU,1,78.08780487804879,-0.19501180060977386,0.08236440556800459,0.1038324670250497,0.8961675329749503,False,False,False,True,False,False,False,False,False
Bolivia,BOL,1,63.64,-0.18986026290226404,0.13651236810879727,0.4873829518728791,0.5126170481271209,False,True,False,False,False,False,False,True,False
Brazil,BRA,1,70.813,0.21995846853724746,0.1870330511816536,0.2685281998078394,0.7314718001921606,False,True,False,False,False,False,False,False,True
Barbados,BRB,1,77.534,-0.19903768097637894,0.09097745093053727,0.1539733254278329,0.8460266745721671,False,True,False,False,False,False,False,False,False
Bhutan,BTN,1,62.728,-0.20053414305984948,0.08872379861352131,0.5712621441753423,0.4287378558246577,False,False,False,False,True,False,False,True,False
Botswana,BWA,1,50.232,-0.19551503547799665,0.06954207043286612,0.8001867448217653,0.19981325517823473,False,False,False,False,False,True,False,False,True
Central African Republic,CAF,1,44.063,-0.20052090002557676,0.07165727773701927,0.8279622550098031,0.17203774499019683,False,False,False,False,False,True,True,False,False
Canada,CAN,1,79.49024390243902,0.4935461215490776,0.11520921064770664,0.05273226718392652,0.9472677328160736,False,False,False,True,False,False,False,False,False
Switzerland,CHE,1,80.38536585365854,-0.14315210673535192,0.13392998362459294,0.044850759776282945,0.955149240223717,True,False,False,False,False,False,False,False,False
Chile,CHL,1,76.894,-0.13580222766714228,0.1631661247695408,0.09814638822327332,0.9018536117767266,False,True,False,False,False,False,False,False,False
China,CHN,1,72.061,4.844820911290225,0.14300981025007833,0.14049217724575885,0.8595078227542411,False,False,False,False,False,False,False,False,True
Cote d'Ivoire,CIV,1,49.475,-0.1917937449193976,0.04713865397444171,0.8202513186253183,0.17974868137468164,False,False,False,False,False,True,False,True,False
Cameroon,CMR,1,51.536,-0.19405830261574614,0.04996578985384491,0.7954146325316962,0.20458536746830377,False,False,False,False,False,True,False,True,False
Colombia,COL,1,73.517,-0.12567130986243863,0.4257808666629607,0.2571101493379466,0.7428898506620534,False,True,False,False,False,False,False,False,True
Comoros,COM,1,59.617,-0.2007063024067265,0.0634145962978879,0.7020149594803408,0.2979850405196592,False,False,False,False,False,True,False,True,False
Costa Rica,CRI,1,77.74,-0.19354182473298426,0.16331120626356743,0.14660797056187078,0.8533920294381293,False,True,False,False,False,False,False,False,True
Cuba,CUB,1,77.105,-0.16586389782431749,0.13466157395270684,0.10082602457764075,0.8991739754223591,False,True,False,False,False,False,False,False,True
Cyprus,CYP,1,78.264,-0.19135672512387011,0.13209312369694642,0.05214776508024933,0.9478522349197506,True,False,False,False,False,False,False,False,False
Germany,DEU,1,78.22926829268293,0.9027954289382175,0.08425436299071742,0.03659474098387588,0.9634052590161241,True,False,False,False,False,False,False,False,False
Djibouti,DJI,1,57.235,-0.20032225461015432,0.06198279165591728,0.7540517059935271,0.24594829400647286,False,False,True,False,False,False,False,True,False
Dominica,DMA,1,76.59756097560977,-0.2006930593823206,0.11276585567613649,0.1656720379431397,0.8343279620568602,False,True,False,False,False,False,False,False,True
Denmark,DNK,1,76.89512195121951,-0.12955151722698324,0.09094366047301339,0.04479431388298919,0.9552056861170108,True,False,False,False,False,False,False,False,False
Dominican Republic,DOM,1,69.957,-0.1732005360881565,0.14114693375475137,0.4267822367887224,0.5732177632112776,False,True,False,False,False,False,False,False,True
Algeria,DZA,1,71.605,-0.09172942981481204,0.20505833572595175,0.27308565977986227,0.7269143402201378,False,False,True,False,False,False,False,True,False
Ecuador,ECU,1,73.371,-0.16884357893725221,0.20298464612663975,0.3524574445244517,0.6475425554755484,False,True,False,False,False,False,False,False,True
Eritrea,ERI,1,56.5,-0.19995144984785487,0.0926741053531601,0.7447776184284695,0.25522238157153043,False,False,False,False,False,True,True,False,False
Spain,ESP,1,79.56829268292684,0.21332369899313575,0.10305137296221709,0.052376610902039274,0.9476233890979608,True,False,False,False,False,False,False,False,False
Estonia,EST,1,70.9048780487805,-0.18105365034032728,0.19914345420132357,0.05709482537228734,0.9429051746277127,True,False,False,False,False,False,False,False,False
Ethiopia,ETH,1,53.349,-0.19479991206141045,0.05727662078691401,0.805839968026279,0.19416003197372092,False,False,False,False,False,True,True,False,False
Finland,FIN,1,78.11951219512196,-0.11683821316585395,0.15850635261614168,0.04541404228773715,0.9545859577122628,True,False,False,False,False,False,False,False,False
Fiji,FJI,1,66.022,-0.1996865893202698,0.10312321795657123,0.23314838915960553,0.7668516108403945,False,False,False,False,False,False,False,False,True
France,FRA,1,79.26097560975612,0.2904908037553369,0.14396012702517091,0.05449780567042501,0.945502194329575,True,False,False,False,False,False,False,False,False
Gabon,GAB,1,57.791,-0.19295913146178872,0.07788796540435988,0.6515931514641894,0.34840684853581055,False,False,False,False,False,True,False,False,True
United Kingdom,GBR,1,78.14390243902439,0.5020746342788159,0.07178634757658398,0.06192860244654935,0.9380713975534506,True,False,False,False,False,False,False,False,False
Georgia,GEO,1,70.22,-0.19693203961236835,0.09278596103357074,0.11837499284422369,0.8816250071557763,True,False,False,False,False,False,False,False,True
Ghana,GHA,1,57.425,-0.19101240674585446,0.05179356872094518,0.722062879225295,0.27793712077470495,False,False,False,False,False,True,False,True,False
Guinea,GIN,1,51.484,-0.1986933622826249,0.04850754504914817,0.7810620171294042,0.21893798287059593,False,False,False,False,False,True,True,False,False
Guinea-Bissau,GNB,1,51.123,-0.2006533302893693,0.07038691260560835,0.7711088402747057,0.22889115972529434,False,False,False,False,False,True,True,False,False
Equatorial Guinea,GNQ,1,53.84,-0.19472045397417606,0.05798299708809309,0.7813666008917146,0.2186333991082854,False,False,False,False,False,True,False,False,True
Greece,GRC,1,78.64146341463415,-0.07292433527685291,0.09204736438072798,0.04186124107547667,0.9581387589245233,True,False,False,False,False,False,False,False,False
Grenada,GRD,1,72.929,-0.20053414305984948,0.11818037623082477,0.18584673134660018,0.8141532686533999,False,True,False,False,False,False,False,False,True
Greenland,GRL,1,67.19634146341464,-0.19376033448274566,0.30170703543622396,0.10707226183248318,0.8929277381675167,True,False,False,False,False,False,False,False,False
Guatemala,GTM,1,68.717,-0.18698652590564183,0.18092146279585625,0.5193934120659767,0.4806065879340232,False,True,False,False,False,False,False,False,True
Guam,GUM,1,75.726,-0.1928465656014029,0.13210886889364334,0.16169997689033344,0.8383000231096666,False,False,False,False,False,False,False,False,False
Guyana,GUY,1,65.828,-0.19870660529716397,0.18203171564351567,0.37381325509163704,0.6261867449083629,False,True,False,False,False,False,False,False,True
Honduras,HND,1,71.249,-0.1927869719570425,0.21334133120577947,0.35894954082393565,0.6410504591760643,False,True,False,False,False,False,False,True,False
Croatia,HRV,1,74.71731707317075,-0.17399511569754686,0.13319494400835996,0.05078062021597226,0.9492193797840277,True,False,False,False,False,False,False,False,False
Haiti,HTI,1,57.655,-0.19842850167610526,0.114633820587011,0.5927590506723849,0.4072409493276151,False,True,False,False,False,False,False,True,False
Hungary,HUN,1,72.34878048780489,-0.12722074666810798,0.13006657613552144,0.039807682612577604,0.9601923173874224,True,False,False,False,False,False,False,False,False
Indonesia,IDN,1,66.321,0.20390792607522829,0.09437491029796181,0.4154475640823606,0.5845524359176394,False,False,False,False,False,False,False,True,False
India,IND,1,63.304,1.1041821527905813,0.11410121801290636,0.572364791093355,0.4276352089066451,False,False,False,False,True,False,False,True,False
Ireland,IRL,1,77.63414634146342,-0.14267535694899205,0.10881333888712595,0.06241195554742709,0.9375880444525729,True,False,False,False,False,False,False,False,False
Iraq,IRQ,1,68.827,-0.08012853518610363,0.20674504078467265,0.4001747130995671,0.5998252869004329,False,False,True,False,False,False,False,False,True
Iceland,ISL,1,80.50243902439026,-0.19788553760639607,0.10447774036448325,0.05344492310516323,0.9465550768948368,True,False,False,False,False,False,False,False,False
Israel,ISR,1,79.45121951219512,-0.11996356333411955,0.1691199642410907,0.07223239851168888,0.9277676014883112,False,False,True,False,False,False,False,False,False
Italy,ITA,1,80.22926829268295,0.3864365517576395,0.08633502395258037,0.037559157971766635,0.9624408420282333,True,False,False,False,False,False,False,False,False
Jamaica,JAM,1,74.14,-0.18727787285697797,0.09463904085652958,0.23631187714079202,0.7636881228592081,False,True,False,False,False,False,False,False,True
Jordan,JOR,1,72.083,-0.1785109877599665,0.13619527218350486,0.257268720535574,0.742731279464426,False,False,True,False,False,False,False,False,True
Japan,JPN,1,81.56341463414634,1.3970516501267338,0.12372366371878628,0.0651007058084323,0.9348992941915677,False,False,False,False,False,False,False,False,False
Kazakhstan,KAZ,1,65.95,-0.02728886486629646,0.20642515956202284,0.17674647013301312,0.823253529866987,True,False,False,False,False,False,False,False,True
Kenya,KEN,1,51.606,-0.19102564944465514,0.03926910860471877,0.8091514898470079,0.19084851015299217,False,False,False,False,False,True,False,True,False
Cambodia,KHM,1,60.283,-0.19792526665001325,0.09486499755150893,0.594530007479406,0.4054699925205939,False,False,False,False,False,False,False,True,False
Kiribati,KIR,1,63.731,-0.20079900359730135,0.08368125590423851,0.4081948682198067,0.5918051317801932,False,False,False,False,False,False,False,True,False
Kuwait,KWT,1,73.28,-0.12723398747247844,0.159103168694993,0.1298498260642539,0.870150173935746,False,False,True,False,False,False,False,False,False
Lebanon,LBN,1,75.488,-0.1785507177507988,0.1022025970672584,0.16411174565373002,0.83588825434627,False,False,True,False,False,False,False,True,False
Liberia,LBR,1,52.826,-0.2002560394979917,0.10021839541711905,0.8132798049701648,0.1867201950298352,False,False,False,False,False,True,True,False,False
Libya,LBY,1,71.244,-0.14047701464107726,0.19214040176656555,0.21091871275860738,0.7890812872413926,False,False,True,False,False,False,False,False,True
Sri Lanka,LKA,1,73.085,-0.18576816730509438,0.20860600675526797,0.18798250804761676,0.8120174919523832,False,False,False,False,True,False,False,True,False
Lesotho,LSO,1,44.898,-0.20030901159561526,0.07480754327976202,0.7961415784365977,0.20385842156340228,False,False,False,False,False,True,False,True,False
Lithuania,LTU,1,71.76097560975612,-0.1859932988679969,0.2427741980525153,0.05931962471183644,0.9406803752881635,True,False,False,False,False,False,False,False,False
Luxembourg,LUX,1,77.96585365853659,-0.18784732342937283,0.11423244153762686,0.04820653337193685,0.9517934666280632,True,False,False,False,False,False,False,False,False
Latvia,LVA,1,70.96097560975612,-0.19111835086216697,0.21012807833711794,0.06078775357605913,0.9392122464239409,True,False,False,False,False,False,False,False,False
Morocco,MAR,1,69.769,-0.15123035128747161,0.14784872559946824,0.38809039981079707,0.6119096001892028,False,False,True,False,False,False,False,True,False
Monaco,MCO,1,68.5655,-0.1712869168562705,0.0769698907121574,0.04334845094355427,0.9566515490564458,True,False,False,False,False,False,False,False,False
Moldova,MDA,1,67.362,-0.19134348242506943,0.16034335553383983,0.10821671026469598,0.8917832897353041,True,False,False,False,False,False,False,False,True
Madagascar,MDG,1,59.717,-0.1993687566555939,0.047293623651623096,0.7292239109268897,0.2707760890731103,False,False,False,False,False,True,True,False,False
Maldives,MDV,1,71.708,-0.20003090801402384,0.09806525656276148,0.34441961532045023,0.6555803846795498,False,False,False,False,True,False,False,False,True
Mexico,MEX,1,74.922,0.31032887300312195,0.15954229393592675,0.2444635567945248,0.7555364432054752,False,True,False,False,False,False,False,False,True
Marshall Islands,MHL,1,73.98051219512195,-0.2006930593823206,0.15260717294982834,0.3531975627790739,0.6468024372209262,False,False,False,False,False,False,False,False,True
North Macedonia,MKD,1,73.03902439024391,-0.18976756211622897,0.11025230182923595,0.07136260798825035,0.9286373920117496,True,False,False,False,False,False,False,False,True
Mali,MLI,1,49.54,-0.19899795193276174,0.05592368807302578,0.8257333891353479,0.1742666108646521,False,False,False,False,False,True,True,False,False
Malta,MLT,1,78.73902439024391,-0.19777959349008356,0.08377117832132654,0.05739380061853262,0.9426061993814674,False,False,True,False,False,False,False,False,False
Myanmar,MMR,1,60.685,-0.18986026290226404,0.10285608419768145,0.5192901772168789,0.48070982278312113,False,False,False,False,False,False,False,True,False
Montenegro,MNE,1,73.23726829268294,-0.19850795992120882,0.13444465102982817,0.07642587186011156,0.9235741281398885,True,False,False,False,False,False,False,False,True
Mongolia,MNG,1,63.777,-0.18813866911775548,0.17236722828737294,0.3250193060822099,0.6749806939177901,False,False,False,False,False,False,False,True,False
Northern Mariana Islands,MNP,1,56.6935,-0.1934557447438074,0.19535839525522342,0.15542652812700844,0.8445734718729916,False,False,False,False,False,False,False,False,False
Mozambique,MOZ,1,49.61,-0.19877282036985927,0.04138704279433129,0.8392700087912219,0.16072999120877804,False,False,False,False,False,True,True,False,False
Mauritania,MRT,1,60.892,-0.1987993065568066,0.07861628259958349,0.7015309888907099,0.29846901110929003,False,False,False,False,False,True,False,True,False
Mauritius,MUS,1,71.96585365853659,-0.19739554575271234,0.09805207464164171,0.1291779992342413,0.8708220007657587,False,False,False,False,False,True,False,False,True
